"","database","category","pval","qval","Combined Score","genes"
"192","GO_Biological_Process_2017","regulation of membrane potential (GO:0042391)",0.00189705029300428,0.0778324078416055,15.3969936573986,"KCNH3,KCNA1,ABCB5,SLC26A10,CACNA1G"
"458","GO_Biological_Process_2017","response to leptin (GO:0044321)",0.00217651717015759,0.0778324078416055,-15.0268260261947,"LEPR,NR1D1"
"505","GO_Biological_Process_2017","ciliary neurotrophic factor-mediated signaling pathway (GO:0070120)",0.00217651717015759,0.0778324078416055,-18.0364148386214,"CNTFR,LIFR"
"509","GO_Biological_Process_2017","negative regulation of insulin-like growth factor receptor signaling pathway (GO:0043569)",0.00217651717015759,0.0778324078416055,-18.5983540721597,"BMP2,BMP5"
"530","GO_Biological_Process_2017","embryonic retina morphogenesis in camera-type eye (GO:0060059)",0.00217651717015759,0.0778324078416055,-21.0490404545281,"RBP4,PROX1"
"544","GO_Biological_Process_2017","type B pancreatic cell development (GO:0003323)",0.00217651717015759,0.0778324078416055,-22.3166212579882,"BMP6,BMP5"
"609","GO_Biological_Process_2017","determination of pancreatic left/right asymmetry (GO:0035469)",0.00217651717015759,0.0778324078416055,-32.7718908385369,"CCDC39,NPHP3"
"197","GO_Biological_Process_2017","positive regulation of protein kinase B signaling (GO:0051897)",0.00220020940894998,0.0778324078416055,12.4797938837856,"MYOC,SPRY2,CHI3L1,AKR1C2,EGFR"
"206","GO_Biological_Process_2017","cellular response to estradiol stimulus (GO:0071392)",0.0023071264472467,0.0783500141484979,7.51776164751221,"CRHBP,SFRP1,EGFR"
"202","GO_Biological_Process_2017","muscle filament sliding (GO:0030049)",0.00245127511483295,0.0800435604805069,9.52276504731598,"TMOD1,MYH3,TNNT2,TNNI2"
"203","GO_Biological_Process_2017","ventricular cardiac muscle tissue morphogenesis (GO:0055010)",0.00270952652827849,0.0831624077007837,8.54835712975257,"TGFBR3,TNNT2,PROX1"
"365","GO_Biological_Process_2017","heart trabecula morphogenesis (GO:0061384)",0.00323246107670891,0.0831624077007837,-10.2673969452407,"TGFBR3,BMP5"
"367","GO_Biological_Process_2017","enteric nervous system development (GO:0048484)",0.00323246107670891,0.0831624077007837,-10.3583131602503,"EDNRB,SOX8"
"370","GO_Biological_Process_2017","heart trabecula formation (GO:0060347)",0.00323246107670891,0.0831624077007837,-10.645158155319,"TGFBR3,RBP4"
"551","GO_Biological_Process_2017","extracellular matrix assembly (GO:0085029)",0.00323246107670891,0.0831624077007837,-23.5232707628404,"HAS3,GPM6B"
"583","GO_Biological_Process_2017","determination of liver left/right asymmetry (GO:0071910)",0.00323246107670891,0.0831624077007837,-28.2905807633688,"CCDC39,NPHP3"
"618","GO_Biological_Process_2017","positive regulation of osteoblast proliferation (GO:0033690)",0.00323246107670891,0.0831624077007837,-34.6280997366036,"BMP2,SOX8"
"208","GO_Biological_Process_2017","potassium ion import (GO:0010107)",0.00416559770777713,0.100108445817165,5.54577284984866,"KCNJ16,ATP1A2,ATP1B2"
"298","GO_Biological_Process_2017","positive regulation of ossification (GO:0045778)",0.00448070782220525,0.100108445817165,-5.59438173442275,"BMP2,ZBTB16"
"334","GO_Biological_Process_2017","vasoconstriction (GO:0042310)",0.00448070782220525,0.100108445817165,-8.0333583681741,"EDNRB,EDN3"
"343","GO_Biological_Process_2017","sodium ion export from cell (GO:0036376)",0.00448070782220525,0.100108445817165,-8.82098476757382,"ATP1A2,ATP1B2"
"369","GO_Biological_Process_2017","regulation of cysteine-type endopeptidase activity involved in apoptotic process (GO:0043281)",0.00448070782220525,0.100108445817165,-10.6352025520266,"EPHA7,NGF"
"217","GO_Biological_Process_2017","regulation of ERK1 and ERK2 cascade (GO:0070372)",0.00473781527535179,0.10313859407112,3.00022990702499,"TGFBR3,EPHA7,EGFR"
"201","GO_Biological_Process_2017","BMP signaling pathway (GO:0030509)",0.00509007558688547,0.107413510842903,10.3195363926763,"TGFBR3,BMP2,CHRDL1,BMP6,BMP5"
"195","GO_Biological_Process_2017","cell surface receptor signaling pathway (GO:0007166)",0.00518722490525209,0.107413510842903,12.8193030019735,"IL18RAP,CLEC1A,EDNRB,EDN3,LEPR,LIFR,MERTK,EGFR"
"216","GO_Biological_Process_2017","cellular response to BMP stimulus (GO:0071773)",0.00535521232893826,0.108251792077823,3.41717360708826,"BMP2,SFRP1,BMP6"
"186","GO_Biological_Process_2017","signal transduction (GO:0007165)",0.00558146031052925,0.108721179474424,27.2375210663878,"DGKG,CNTFR,EDN3,TNFSF14,STAC,KCNIP2,ADCY4,RASAL1,ADM,RASGRP2,BMX,EGFR,ESR2,IL1RL1,CRHBP,FGF7,KRT17,CHL1,PKP1,GNRH1,SOX8,OGT,RAPGEF3"
"313","GO_Biological_Process_2017","regulation of peptidyl-tyrosine phosphorylation (GO:0050730)",0.00591528940559224,0.108721179474424,-6.4083920393132,"EPHA7,EGFR"
"317","GO_Biological_Process_2017","cellular potassium ion homeostasis (GO:0030007)",0.00591528940559224,0.108721179474424,-6.57529608362409,"ATP1A2,ATP1B2"
"356","GO_Biological_Process_2017","response to starvation (GO:0042594)",0.00591528940559224,0.108721179474424,-9.53094125149796,"PDK4,PPARGC1A"
"213","GO_Biological_Process_2017","cell fate commitment (GO:0045165)",0.00601872253863125,0.108721179474424,3.74216413528735,"WNT6,BMP2,SOX8"
"198","GO_Biological_Process_2017","positive regulation of ERK1 and ERK2 cascade (GO:0070374)",0.00707035103832394,0.125056833990355,12.0983260844496,"BMP2,SPRY2,CHI3L1,CD36,HTR2A,CX3CL1,EGFR"
"261","GO_Biological_Process_2017","cardiac epithelial to mesenchymal transition (GO:0060317)",0.00753037256433759,0.12535855504162,-2.55588638827821,"TGFBR3,BMP2"
"306","GO_Biological_Process_2017","epithelial cilium movement involved in determination of left/right asymmetry (GO:0060287)",0.00753037256433759,0.12535855504162,-6.02960428682833,"CCDC39,NPHP3"
"489","GO_Biological_Process_2017","response to insulin (GO:0032868)",0.00753037256433759,0.12535855504162,-17.0564800961614,"PCK1,OGT"
"222","GO_Biological_Process_2017","negative regulation of epithelial cell proliferation (GO:0050680)",0.00915004416024019,0.13642926598708,2.35852639480043,"TGFBR3,CDKN1C,SFRP1"
"282","GO_Biological_Process_2017","cellular sodium ion homeostasis (GO:0006883)",0.0093202560980573,0.13642926598708,-4.160475462407,"ATP1A2,ATP1B2"
"286","GO_Biological_Process_2017","maintenance of gastrointestinal epithelium (GO:0030277)",0.0093202560980573,0.13642926598708,-4.70374964521066,"RBP4,MUC4"
"449","GO_Biological_Process_2017","detection of calcium ion (GO:0005513)",0.0093202560980573,0.13642926598708,-14.4106007255694,"KCNIP2,KCNMB1"
"471","GO_Biological_Process_2017","temperature homeostasis (GO:0001659)",0.0093202560980573,0.13642926598708,-16.0935751982771,"ACADL,PPARGC1A"
"483","GO_Biological_Process_2017","cardiac muscle cell differentiation (GO:0055007)",0.0093202560980573,0.13642926598708,-16.8322646501335,"BMP2,PROX1"
"504","GO_Biological_Process_2017","mesonephros development (GO:0001823)",0.0093202560980573,0.13642926598708,-17.8755137768664,"ZBTB16,OSR1"
"211","GO_Biological_Process_2017","positive regulation of peptidyl-serine phosphorylation (GO:0033138)",0.0105106262821358,0.149627869322696,5.19071192495514,"TENM1,NTRK3,SPRY2,RAPGEF3"
"226","GO_Biological_Process_2017","positive regulation of Wnt signaling pathway (GO:0030177)",0.0110114810837245,0.149627869322696,2.01355880085965,"BMP2,SFRP1,RSPO3"
"274","GO_Biological_Process_2017","cardiac muscle tissue development (GO:0048738)",0.0112793682410513,0.149627869322696,-3.64394214846133,"RBP4,BMP5"
"478","GO_Biological_Process_2017","cellular response to estrogen stimulus (GO:0071391)",0.0112793682410513,0.149627869322696,-16.5466505108568,"CRHBP,SFRP1"
"512","GO_Biological_Process_2017","neural tube development (GO:0021915)",0.0112793682410513,0.149627869322696,-18.9208490767791,"ALDH1A2,PROX1"
"542","GO_Biological_Process_2017","positive regulation of cartilage development (GO:0061036)",0.0112793682410513,0.149627869322696,-22.1416084076248,"BMP2,ZBTB16"
"233","GO_Biological_Process_2017","positive regulation of stress fiber assembly (GO:0051496)",0.0120180505818955,0.156974229908143,0.500194367606498,"SFRP1,MYOC,RAPGEF3"
"230","GO_Biological_Process_2017","cardiac muscle contraction (GO:0060048)",0.0130757551003671,0.167331208870261,0.698819145572854,"TNNT2,TNNI2,ATP1A2"
"290","GO_Biological_Process_2017","embryonic limb morphogenesis (GO:0030326)",0.0134022640791257,0.167331208870261,-5.11000695931939,"CYP26B1,MYH3"
"400","GO_Biological_Process_2017","cholesterol transport (GO:0030301)",0.0134022640791257,0.167331208870261,-11.9867884394552,"CD36,APOB"
"228","GO_Biological_Process_2017","regulation of MAPK cascade (GO:0043408)",0.0141849507253957,0.174536567621173,1.06418286796031,"MYOC,BMP6,BMP5"
"207","GO_Biological_Process_2017","chemical synaptic transmission (GO:0007268)",0.0153060737642519,0.18240268422247,7.3550634130895,"KCNIP2,KCNMB1,KCNA1,KCNC4,PLP1,TACR1,HTR2A"
"280","GO_Biological_Process_2017","cell communication by electrical coupling involved in cardiac conduction (GO:0086064)",0.015683623025018,0.18240268422247,-4.10312352118286,"ATP1A2,ATP1B2"
"387","GO_Biological_Process_2017","pathway-restricted SMAD protein phosphorylation (GO:0060389)",0.015683623025018,0.18240268422247,-11.5033691064359,"TGFBR3,BMP2"
"411","GO_Biological_Process_2017","regulation of JNK cascade (GO:0046328)",0.015683623025018,0.18240268422247,-12.4902547633315,"TGFBR3,EGFR"
"229","GO_Biological_Process_2017","osteoblast differentiation (GO:0001649)",0.017280321722991,0.197210142735953,1.05747705806929,"BMP2,SFRP1,MYOC,SOX8"
"285","GO_Biological_Process_2017","positive regulation of focal adhesion assembly (GO:0051894)",0.0181182463290981,0.197210142735953,-4.57641831241862,"SFRP1,MYOC"
"291","GO_Biological_Process_2017","regulation of potassium ion transmembrane transport (GO:1901379)",0.0181182463290981,0.197210142735953,-5.139417586961,"DPP6,KCNIP2"
"297","GO_Biological_Process_2017","positive regulation of myoblast differentiation (GO:0045663)",0.0181182463290981,0.197210142735953,-5.5929389291207,"BOC,SMYD1"
"445","GO_Biological_Process_2017","cAMP biosynthetic process (GO:0006171)",0.0181182463290981,0.197210142735953,-14.1354404875636,"ADCY4,ADM"
"209","GO_Biological_Process_2017","extracellular matrix organization (GO:0030198)",0.0203600834096191,0.211749342067012,5.49902299640876,"COL4A4,ITGA10,COL7A1,ITGA7,ICAM5,FBLN5"
"244","GO_Biological_Process_2017","cellular response to calcium ion (GO:0071277)",0.0205121364750139,0.211749342067012,-1.18558309261664,"CRHBP,CAPN3,RASGRP2"
"264","GO_Biological_Process_2017","blood circulation (GO:0008015)",0.0205121364750139,0.211749342067012,-2.62733419398865,"EDN3,ADM,MEOX2"
"406","GO_Biological_Process_2017","positive regulation of macrophage derived foam cell differentiation (GO:0010744)",0.0207010546425936,0.211749342067012,-12.1736175522698,"CD36,APOB"
"423","GO_Biological_Process_2017","negative regulation of stress fiber assembly (GO:0051497)",0.0207010546425936,0.211749342067012,-13.0522065070946,"MYOC,ARHGAP6"
"235","GO_Biological_Process_2017","gluconeogenesis (GO:0006094)",0.0219349067624379,0.218566985683611,0.191594729200396,"RBP4,PCK1,PPARGC1A"
"219","GO_Biological_Process_2017","cell-matrix adhesion (GO:0007160)",0.0219915971602078,0.218566985683611,2.63103643763361,"ITGA10,ITGA7,LYVE1,FBLN5"
"221","GO_Biological_Process_2017","transmembrane receptor protein tyrosine kinase signaling pathway (GO:0007169)",0.0230187978013068,0.218566985683611,2.4834950228017,"NTRK3,INSRR,NGF,BMX"
"269","GO_Biological_Process_2017","positive regulation of MAP kinase activity (GO:0043406)",0.0234102749800554,0.218566985683611,-3.26351688343131,"TENM1,EDN3,EGFR"
"326","GO_Biological_Process_2017","triglyceride biosynthetic process (GO:0019432)",0.0234270856268653,0.218566985683611,-7.43523152068333,"GPAM,LPIN1"
"442","GO_Biological_Process_2017","liver development (GO:0001889)",0.0234270856268653,0.218566985683611,-13.9392206047521,"TGFBR3,PROX1"
"444","GO_Biological_Process_2017","hyaluronan catabolic process (GO:0030214)",0.0234270856268653,0.218566985683611,-14.0603658569044,"STAB2,LYVE1"
"451","GO_Biological_Process_2017","odontogenesis of dentin-containing tooth (GO:0042475)",0.0234270856268653,0.218566985683611,-14.6389840671114,"WNT6,BMP2"
"220","GO_Biological_Process_2017","cellular response to tumor necrosis factor (GO:0071356)",0.0251595763541444,0.232179133963789,2.6009598228253,"CRHBP,SFRP1,CHI3L1,CX3CL1"
"204","GO_Biological_Process_2017","positive regulation of cell proliferation (GO:0008284)",0.025904045092161,0.232515378852743,8.51373859556809,"PTGFR,MLXIPL,FGF7,SFRP1,EDN3,NTRK3,AKR1C2,LIFR,PROX1,EGFR"
"224","GO_Biological_Process_2017","chemotaxis (GO:0006935)",0.026273456300902,0.232515378852743,2.08689240683312,"ENPP2,CXCL2,CCL28,CX3CL1"
"429","GO_Biological_Process_2017","calcium ion homeostasis (GO:0055074)",0.0262914916017236,0.232515378852743,-13.3125273564324,"JPH2,FAM20A"
"485","GO_Biological_Process_2017","skeletal muscle contraction (GO:0003009)",0.0262914916017236,0.232515378852743,-16.8396139571181,"MYH3,TNNI2"
"1029","GO_Cellular_Component_2017","integral component of plasma membrane (GO:0005887)",8.60097238302167e-05,0.0118693418885699,64.3059023980174,"PTGFR,SLC22A3,TENM1,ADCYAP1R1,KCNA1,ABCB5,STAB2,SLC2A3,ICAM5,SLC7A10,TPO,CLEC1A,EDNRB,CNR1,HAS3,GPC3,ENPP2,CD36,SLC26A10,MUC4,CLCA4,GPR17,KCNH3,SLC6A16,IL11RA,INSRR,SLC16A12,KCNJ16,LIFR,TACR1,MERTK,LYVE1,TGFBR3,SCN4A,SCN2A,ADGRL3"
"1030","GO_Cellular_Component_2017","receptor complex (GO:0043235)",0.000485436713186747,0.0334951332098855,23.616717168536,"TGFBR3,ADCYAP1R1,NTRK3,INSRR,LEPR,LOXL4,LIFR,EGFR"
"1031","GO_Cellular_Component_2017","voltage-gated potassium channel complex (GO:0008076)",0.00377239879854606,0.173198568979765,15.7646052538332,"DPP6,KCNIP2,KCNMB1,KCNA1,KCNJ16"
"1036","GO_Cellular_Component_2017","troponin complex (GO:0005861)",0.00591528940559224,0.173198568979765,9.40807682921154,"TNNT2,TNNI2"
"1034","GO_Cellular_Component_2017","sarcomere (GO:0030017)",0.00748745156071054,0.173198568979765,10.5732307422085,"TMOD1,MYH3,TNNT2"
"1035","GO_Cellular_Component_2017","sodium:potassium-exchanging ATPase complex (GO:0005890)",0.00753037256433759,0.173198568979765,9.85402103251869,"ATP1A2,ATP1B2"
"1037","GO_Cellular_Component_2017","axon terminus (GO:0043679)",0.0134022640791257,0.231189055364919,9.33850104463451,"CRHBP,KCNA1"
"1039","GO_Cellular_Component_2017","node of Ranvier (GO:0033268)",0.0134022640791257,0.231189055364919,6.75143465099086,"MYOC,SCN2A"
"1033","GO_Cellular_Component_2017","endocytic vesicle membrane (GO:0030666)",0.0164215617406571,0.240119281756826,10.9309801849251,"WNT6,STAB2,CD36,GRIA4"
"1032","GO_Cellular_Component_2017","endoplasmic reticulum lumen (GO:0005788)",0.0173999479533932,0.240119281756826,15.338258872459,"WNT6,ADAMTSL4,COL4A4,COL7A1,COL23A1,GPC3,MFGE8,APOB,CHRDL1"
"1","KEGG_2016","Insulin resistance_Homo sapiens_hsa04931",0.000239200618736376,0.0428169107538114,15.5215615041169,"MLXIPL,PYGM,CD36,PCK1,PPARGC1A,ACACB,OGT,CREB5"
"2","KEGG_2016","Cytokine-cytokine receptor interaction_Homo sapiens_hsa04060",0.000698885637339302,0.0491178259357424,13.4646060810465,"CNTFR,BMP2,IL18RAP,TNFSF14,TSLP,IL11RA,LEPR,LIFR,CXCL2,CCL28,CX3CL1,EGFR"
"3","KEGG_2016","Retrograde endocannabinoid signaling_Homo sapiens_hsa04723",0.000823203786632554,0.0491178259357424,13.3812313870193,"GABRP,CNR1,ADCY4,GNB3,SLC17A7,GABRE,GRIA4"
"4","KEGG_2016","Insulin secretion_Homo sapiens_hsa04911",0.00175708772537901,0.0577740705570977,11.4960527656683,"ADCYAP1R1,KCNMB1,ADCY4,ATP1A2,ATP1B2,CREB5"
"5","KEGG_2016","Adrenergic signaling in cardiomyocytes_Homo sapiens_hsa04261",0.00179721082288781,0.0577740705570977,11.1214027108667,"PPP1R1A,TNNT2,ADCY4,SCN7A,ATP1A2,ATP1B2,RAPGEF3,CREB5"
"8","KEGG_2016","AMPK signaling pathway_Homo sapiens_hsa04152",0.00269351410782697,0.0577740705570977,9.8474903203795,"LIPE,LEPR,CD36,PCK1,PPARGC1A,ACACB,CREB5"
"6","KEGG_2016","Jak-STAT signaling pathway_Homo sapiens_hsa04630",0.00270162922289534,0.0577740705570977,10.5161914575175,"CNTFR,TSLP,IL11RA,FHL1,LEPR,AOX1,LIFR,GFAP"
"10","KEGG_2016","Nicotine addiction_Homo sapiens_hsa05033",0.00296463626722373,0.0577740705570977,8.81445562303922,"GABRP,SLC17A7,GABRE,GRIA4"
"7","KEGG_2016","cAMP signaling pathway_Homo sapiens_hsa04024",0.00320876047375512,0.0577740705570977,9.97807346202368,"LIPE,ADCYAP1R1,ADCY4,ATP1A2,ATP1B2,SSTR1,RAPGEF3,CREB5,GRIA4"
"9","KEGG_2016","Neuroactive ligand-receptor interaction_Homo sapiens_hsa04080",0.00322760170710043,0.0577740705570977,9.61331350283968,"PTGFR,GABRP,ADCYAP1R1,EDNRB,CNR1,LEPR,TACR1,SSTR1,HTR2A,GABRE,GRIA4"
"12","KEGG_2016","Adipocytokine signaling pathway_Homo sapiens_hsa04920",0.00401373624409594,0.0636331794627004,8.21282902864604,"LEPR,CD36,PCK1,PPARGC1A,ACACB"
"13","KEGG_2016","Thyroid hormone synthesis_Homo sapiens_hsa04918",0.00426591147235981,0.0636331794627004,8.19114536094687,"TPO,ADCY4,ATP1A2,ATP1B2,CREB5"
"27","KEGG_2016","Proximal tubule bicarbonate reclamation_Homo sapiens_hsa04964",0.00473781527535179,0.0639055337919966,3.91083557178884,"ATP1A2,ATP1B2,PCK1"
"11","KEGG_2016","Gastric acid secretion_Homo sapiens_hsa04971",0.00509007558688547,0.0639055337919966,8.31840917150177,"ADCY4,KCNJ16,ATP1A2,ATP1B2,MYLK4"
"29","KEGG_2016","Vitamin digestion and absorption_Homo sapiens_hsa04977",0.00535521232893826,0.0639055337919966,3.44678627017478,"CUBN,SLC19A3,APOB"
"14","KEGG_2016","Calcium signaling pathway_Homo sapiens_hsa04020",0.00592240403603864,0.0662568951531823,8.10256683308584,"PTGFR,EDNRB,ADCY4,TACR1,HTR2A,EGFR,CACNA1G,MYLK4"
"16","KEGG_2016","Complement and coagulation cascades_Homo sapiens_hsa04610",0.00670460289142676,0.07059552456267,6.51846156540108,"C7,MASP2,C4BPA,MASP1,TFPI"
"15","KEGG_2016","Ras signaling pathway_Homo sapiens_hsa04014",0.00749132929861512,0.074497108025117,7.67803006422462,"ANGPT4,FGF7,PAK7,GNB3,RASAL1,RASGRP2,NGF,PAK3,EGFR"
"22","KEGG_2016","Protein digestion and absorption_Homo sapiens_hsa04974",0.0114544850930423,0.107913306929188,5.28093878721719,"XPNPEP2,COL4A4,COL7A1,ATP1A2,ATP1B2"
"18","KEGG_2016","cGMP-PKG signaling pathway_Homo sapiens_hsa04022",0.0132015419201969,0.113575814615698,6.26890981837634,"EDNRB,KCNMB1,ADCY4,ATP1A2,ATP1B2,CREB5,MYLK4"
"20","KEGG_2016","Circadian entrainment_Homo sapiens_hsa04713",0.0142226976262399,0.113575814615698,5.78486513914645,"ADCYAP1R1,ADCY4,GNB3,GRIA4,CACNA1G"
"17","KEGG_2016","PI3K-Akt signaling pathway_Homo sapiens_hsa04151",0.0143492644770912,0.113575814615698,6.46190929774323,"ANGPT4,FGF7,COL4A4,ITGA10,GNB3,ITGA7,PCK1,NGF,SGK2,EGFR,CREB5"
"19","KEGG_2016","Rap1 signaling pathway_Homo sapiens_hsa04015",0.0145935404254807,0.113575814615698,5.95421450973047,"ANGPT4,FGF7,CNR1,ADCY4,RASGRP2,NGF,EGFR,RAPGEF3"
"21","KEGG_2016","Regulation of actin cytoskeleton_Homo sapiens_hsa04810",0.0157612409065509,0.117552588428026,5.61135707363267,"FGF7,ITGA10,INSRR,PAK7,ITGA7,PAK3,EGFR,MYLK4"
"26","KEGG_2016","Retinol metabolism_Homo sapiens_hsa00830",0.0164215617406571,0.117578382063105,3.97598414064138,"CYP26B1,ALDH1A2,AOX1,CYP3A5"
"23","KEGG_2016","Glucagon signaling pathway_Homo sapiens_hsa04922",0.018097396717767,0.124593615864627,4.87914211196074,"PYGM,PCK1,PPARGC1A,ACACB,CREB5"
"24","KEGG_2016","Focal adhesion_Homo sapiens_hsa04510",0.0331161864385746,0.199663503601393,4.32176960697807,"COL4A4,ITGA10,PAK7,ITGA7,PAK3,EGFR,MYLK4"
"28","KEGG_2016","Aldosterone synthesis and secretion_Homo sapiens_hsa04925",0.033573204895161,0.199663503601393,3.88818712892007,"LIPE,ADCY4,CREB5,CACNA1G"
"32","KEGG_2016","ECM-receptor interaction_Homo sapiens_hsa04512",0.034893422187432,0.199663503601393,2.89182098103687,"COL4A4,ITGA10,ITGA7,CD36"
"164","KEGG_2016","One carbon pool by folate_Homo sapiens_hsa00670",0.035668154503455,0.199663503601393,-3.65816464621976,"ALDH1L1,AMT"
"30","KEGG_2016","Taste transduction_Homo sapiens_hsa04742",0.0362434096079869,0.199663503601393,3.32832807625552,"ADCY4,GNB3,SCN2A,SCN3A"
"31","KEGG_2016","TGF-beta signaling pathway_Homo sapiens_hsa04350",0.0376232061165553,0.199663503601393,3.06747197266804,"BMP2,ACVR1C,BMP6,BMP5"
"25","KEGG_2016","Pathways in cancer_Homo sapiens_hsa05200",0.0379809946461621,0.199663503601393,4.10662056901221,"WNT6,BMP2,FGF7,EDNRB,COL4A4,ZBTB16,PTCH2,ADCY4,GNB3,RASGRP2,EGFR"
"44","KEGG_2016","Ovarian steroidogenesis_Homo sapiens_hsa04913",0.0390403498661941,0.199663503601393,1.40786641244456,"HSD17B2,ADCY4,BMP6"
"46","KEGG_2016","Hedgehog signaling pathway_Homo sapiens_hsa04340",0.0390403498661941,0.199663503601393,0.977585997080792,"WNT6,BMP2,PTCH2"
"47","KEGG_2016","Mineral absorption_Homo sapiens_hsa04978",0.0410347681653286,0.204033986155384,0.688198900493178,"ATP1A2,ATP1B2,TRPM6"
"33","KEGG_2016","GABAergic synapse_Homo sapiens_hsa04727",0.0434408763715756,0.210159915419244,2.41227443487843,"GABRP,ADCY4,GNB3,GABRE"
"34","KEGG_2016","Dilated cardiomyopathy_Homo sapiens_hsa05414",0.0465287763775791,0.21917502556807,2.38395046991938,"TNNT2,ITGA10,ADCY4,ITGA7"
"35","KEGG_2016","Morphine addiction_Homo sapiens_hsa05032",0.0481174129421553,0.220846587606302,2.30454616970344,"GABRP,ADCY4,GNB3,GABRE"
"48","KEGG_2016","Basal cell carcinoma_Homo sapiens_hsa05217",0.0495136497019762,0.221573582416343,0.652278321978927,"WNT6,BMP2,PTCH2"
"51","KEGG_2016","Steroid hormone biosynthesis_Homo sapiens_hsa00140",0.0563875128562441,0.239104876515997,0.472590478437812,"HSD17B2,AKR1C2,CYP3A5"
"41","KEGG_2016","Pancreatic secretion_Homo sapiens_hsa04972",0.056505346806283,0.239104876515997,1.71719899225308,"ADCY4,ATP1A2,ATP1B2,CLCA4"
"36","KEGG_2016","Insulin signaling pathway_Homo sapiens_hsa04910",0.0585797529589505,0.239104876515997,2.09830909363379,"LIPE,PYGM,PCK1,PPARGC1A,ACACB"
"49","KEGG_2016","Glycerolipid metabolism_Homo sapiens_hsa00561",0.0587743830542115,0.239104876515997,0.537898024595182,"DGKG,GPAM,LPIN1"
"39","KEGG_2016","Estrogen signaling pathway_Homo sapiens_hsa04915",0.0618910624472303,0.240683160559534,1.90473860142733,"ADCY4,EGFR,ESR2,CREB5"
"38","KEGG_2016","Signaling pathways regulating pluripotency of stem cells_Homo sapiens_hsa04550",0.0630247352194007,0.240683160559534,1.95243251636446,"WNT6,BMP2,MEIS1,ACVR1C,LIFR"
"37","KEGG_2016","Chemokine signaling pathway_Homo sapiens_hsa04062",0.0631961371301568,0.240683160559534,2.02971841153908,"ADCY4,GNB3,RASGRP2,CXCL2,CCL28,CX3CL1"
"42","KEGG_2016","Choline metabolism in cancer_Homo sapiens_hsa05231",0.0656268716259723,0.241434458903433,1.66589427734421,"DGKG,SLC22A3,WASF3,EGFR"
