"identifier","log2FoldChange","logCPM","LR","pvalue","padj","gene","chrom","strand","Symbol"
"ENSG00000016602",-3.27207623380992,-0.194102315852771,116.600035748087,3.51209846960928e-27,5.19228637747036e-23,"CLCA4","chr1","+","CLCA4"
"ENSG00000018625",-2.77049328983743,3.37211959690356,119.923229718632,6.57568601802849e-28,9.80171757847326e-24,"ATP1A2","chr1","+","ATP1A2"
"ENSG00000019505",7.00153772771595,5.50415400588625,137.604741330254,8.89268121460219e-32,1.37961056363338e-27,"SYT13","chr11","-","SYT13"
"ENSG00000022267",-2.74858619124334,6.71316054368864,153.445091189807,3.06196184712019e-35,4.87280608350708e-31,"FHL1","chrX","+","FHL1"
"ENSG00000024526",2.80287583230052,1.8275544209199,175.471885493359,4.72236760459097e-40,7.7446828715292e-36,"DEPDC1","chr1","-","DEPDC1"
"ENSG00000025423",3.23512300773672,2.01693194209804,251.974525089135,9.63789167030074e-57,1.66986111079631e-52,"HSD17B6","chr12","+","HSD17B6"
"ENSG00000026036",-2.07458267005465,3.78596448065029,153.914144858871,2.41819687296826e-35,3.85049488082735e-31,"RTEL1-TNFRSF6B","chr20","+","RTEL1-TNFRSF6B"
"ENSG00000027644",-2.2069836249167,-0.4625846485073,93.5166365551183,4.02800530799905e-22,5.52561768151309e-18,"INSRR","chr1","-","INSRR"
"ENSG00000029559",6.96207778381675,0.398866656338436,157.119896830772,4.81893353783447e-36,7.7146307007192e-32,"IBSP","chr4","+","IBSP"
"ENSG00000029993",3.17485557639584,5.30233737656353,206.243205714501,9.06830973637075e-47,1.5311840989862e-42,"HMGB3","chrX","+","HMGB3"
"ENSG00000034239",-2.38714705020733,1.18671816927765,84.1370554318848,4.61636647703889e-20,6.09175720310051e-16,"EFCAB1","chr8","-","EFCAB1"
"ENSG00000034971",-3.57419014590143,0.205877963583556,65.5375082161373,5.70183879931682e-16,6.79716203266558e-12,"MYOC","chr1","-","MYOC"
"ENSG00000035499",2.26540730086047,0.900707461545832,139.665181597811,3.15087659555752e-32,4.90686012226172e-28,"DEPDC1B","chr5","-","DEPDC1B"
"ENSG00000038427",2.20355420424758,8.83393229437651,112.137254965847,3.33410645567862e-26,4.86512814012624e-22,"VCAN","chr5","+","VCAN"
"ENSG00000041353",2.25398348946636,6.31380529345784,179.855449001207,5.21172789393841e-41,8.58527935968474e-37,"RAB27B","chr18","+","RAB27B"
"ENSG00000042062",-3.64159359961975,3.71857851126977,288.453735796523,1.08013078268002e-64,1.8923891312554e-60,"FAM65C","chr20","-","FAM65C"
"ENSG00000046653",-2.33102806591589,4.30588843417081,192.136368031558,1.08647917355344e-43,1.81289914899126e-39,"GPM6B","chrX","-","GPM6B"
"ENSG00000047634",-2.23603505022598,3.68410171964591,210.293900305303,1.18507353206739e-47,2.00751456332215e-43,"SCML1","chrX","+","SCML1"
"ENSG00000047648",-2.16437242085016,2.92814008572196,183.342881997959,9.02754719843434e-42,1.49252437831715e-37,"ARHGAP6","chrX","-","ARHGAP6"
"ENSG00000047662",2.96336731992837,2.06386038671608,71.4100038564879,2.9019707458689e-17,3.59351037460946e-13,"FAM184B","chr4","-","FAM184B"
"ENSG00000049249",3.56948343708601,0.742541488846649,177.98330628232,1.33585649599314e-40,2.19601449376312e-36,"TNFRSF9","chr1","-","TNFRSF9"
"ENSG00000049283",2.27261641796424,4.94030149502964,171.373966733061,3.7075357279024e-39,6.04921529364555e-35,"EPN3","chr17","+","EPN3"
"ENSG00000049768",2.11290496451147,1.85110122982916,107.728940326388,3.08169655913888e-25,4.43271233066536e-21,"FOXP3","chrX","-","FOXP3"
"ENSG00000050767",-2.12865346293204,1.41609169091104,109.670433434654,1.15715012223316e-25,1.67509051694473e-21,"COL23A1","chr5","-","COL23A1"
"ENSG00000051180",2.21050459535345,1.76554463749855,174.790208778396,6.65303551388392e-40,1.09016639930502e-35,"RAD51","chr15","+","RAD51"
"ENSG00000052344",2.24961800653261,7.8369971135178,166.615963994507,4.05803993012877e-38,6.58863363055706e-34,"PRSS8","chr16","-","PRSS8"
"ENSG00000052850",-2.9023542504757,2.56929166938248,162.198628073759,3.74364294353059e-37,6.04111661797531e-33,"ALX4","chr11","-","ALX4"
"ENSG00000053108",2.74296205373393,2.04039871952249,103.137049809912,3.12747288463637e-24,4.43506929770283e-20,"FSTL4","chr5","-","FSTL4"
"ENSG00000054356",2.89402689149603,1.71294580893183,42.7917679839674,6.08878456400613e-11,6.03885653058128e-07,"PTPRN","chr2","-","PTPRN"
"ENSG00000054938",3.45944758590296,2.7711261241022,30.7376284320605,2.95381091888027e-08,0.000251841918943732,"CHRDL2","chr11","-","CHRDL2"
"ENSG00000055118",2.66635550725368,1.81449904836611,54.5964745832981,1.48000898800964e-13,1.63363392096505e-09,"KCNH2","chr7","-","KCNH2"
"ENSG00000055732",-2.32329295678701,2.29185716235733,136.155254552051,1.84523566662332e-31,2.85513314696626e-27,"MCOLN3","chr1","-","MCOLN3"
"ENSG00000057593",3.58469320997192,3.05818932905303,133.029510954011,8.90777705705471e-31,1.36894717812817e-26,"F7","chr13","+","F7"
"ENSG00000058866",-2.18637827520125,0.41231478365403,204.982419331445,1.70852563806693e-46,2.88228275141891e-42,"DGKG","chr3","-","DGKG"
"ENSG00000059804",-2.44763398528781,5.8337309171605,156.557653289049,6.39454116287072e-36,1.02255107735466e-31,"SLC2A3","chr12","-","SLC2A3"
"ENSG00000060718",6.5884908590241,7.31956908209675,210.241034314047,1.2169678104178e-47,2.0614217740667e-43,"COL11A1","chr1","-","COL11A1"
"ENSG00000063127",-2.94275490784839,0.609839852166652,298.994479360281,5.45558914249922e-67,9.57892341640012e-63,"SLC6A16","chr19","-","SLC6A16"
"ENSG00000064195",2.18918116913223,1.79276050081987,74.6723058962675,5.55702086655103e-18,7.00017918559434e-14,"DLX3","chr17","-","DLX3"
"ENSG00000064199",2.19080963787066,3.61179222925993,231.909959461854,2.28464959564973e-52,3.92068717109451e-48,"SPA17","chr11","+","SPA17"
"ENSG00000064787",3.6860642193911,5.06761043499792,151.525379858696,8.04560797254118e-35,1.27651616092338e-30,"BCAS1","chr20","-","BCAS1"
"ENSG00000065371",-3.2362926936607,0.401502376249645,107.47526882388,3.50248886530268e-25,5.03482774387261e-21,"ROPN1","chr3","-","ROPN1"
"ENSG00000066279",3.59658144708371,3.18601682741758,238.189562740725,9.76040330042264e-54,1.68142467656381e-49,"ASPM","chr1","-","ASPM"
"ENSG00000067715",3.76141315263958,5.17870764887233,84.1601850973311,4.56267347636253e-20,6.0222727214509e-16,"SYT1","chr12","+","SYT1"
"ENSG00000068078",2.88497343273531,4.45296745690664,107.017518436688,4.41251606284922e-25,6.3328430534012e-21,"FGFR3","chr4","+","FGFR3"
"ENSG00000068615",2.54637684322548,4.49296672105427,146.779701028781,8.76778551257962e-34,1.37969872825953e-29,"REEP1","chr2","-","REEP1"
"ENSG00000068831",-2.20232195887679,3.14918574259479,113.967149086807,1.32485308410327e-26,1.94448687153837e-22,"RASGRP2","chr11","-","RASGRP2"
"ENSG00000068976",-2.47501159531913,1.20975595431336,153.218857356817,3.43116946906629e-35,5.45899062528446e-31,"PYGM","chr11","-","PYGM"
"ENSG00000069011",5.43750377486083,4.66324938045788,219.18908934011,1.3591435720729e-49,2.31666021859826e-45,"PITX1","chr5","-","PITX1"
"ENSG00000069702",-2.30786735035304,6.51442807591996,147.521835244795,6.0347150572707e-34,9.51071093025863e-30,"TGFBR3","chr1","-","TGFBR3"
"ENSG00000069764",3.45870722906458,0.302283402995654,103.286098935733,2.90081587188115e-24,4.11538747743779e-20,"PLA2G10","chr16","-","PLA2G10"
"ENSG00000069812",2.66089988350265,2.2112772473282,64.2574405015931,1.09178847699756e-15,1.29191330483121e-11,"HES2","chr1","-","HES2"
"ENSG00000070081",2.48170605541185,7.12409391677148,177.186447979475,1.99415584417983e-40,3.27619863640304e-36,"NUCB2","chr11","+","NUCB2"
"ENSG00000070886",5.76154655718161,0.350122855936676,101.303743037503,7.89065295642849e-24,1.11187190809034e-19,"EPHA8","chr1","+","EPHA8"
"ENSG00000071909",2.9400148567231,2.94921990357011,31.9704682383939,1.56534272404853e-08,0.000135887401874653,"MYO3B","chr2","+","MYO3B"
"ENSG00000071991",-3.91818207066244,0.0328007022622365,108.864728214096,1.73747876101999e-25,2.50718185215185e-21,"CDH19","chr18","-","CDH19"
"ENSG00000072163",-2.08839189979885,5.34396145387752,263.878088619509,2.45024210872814e-59,4.2612160512891e-55,"LIMS2","chr2","-","LIMS2"
"ENSG00000072195",-2.44750180531676,4.7554670288238,245.697343799309,2.25159124213828e-55,3.8932264167813e-51,"SPEG","chr2","+","SPEG"
"ENSG00000072571",3.09896472144224,2.36181476942936,233.707588873056,9.26417457522383e-53,1.59139990853195e-48,"HMMR","chr5","+","HMMR"
"ENSG00000073670",-2.14886138542861,0.261823046086508,154.243747002897,2.04861706118497e-35,3.26549559552884e-31,"ADAM11","chr17","+","ADAM11"
"ENSG00000073792",-2.43830502080407,1.79006655515699,217.426932675074,3.29344099973278e-49,5.60708330204506e-45,"IGF2BP2","chr3","-","IGF2BP2"
"ENSG00000074071",2.07904795809505,5.96929981050587,241.723029656734,1.6558219462509e-54,2.8576175148398e-50,"MRPS34","chr16","-","MRPS34"
"ENSG00000074211",4.47785852617869,3.74101768108323,113.157901587813,1.99257582908317e-26,2.91613472586321e-22,"PPP2R2C","chr4","-","PPP2R2C"
"ENSG00000074410",2.95207270917563,8.86458827017083,298.735849836271,6.21139316926152e-67,1.09047218479555e-62,"CA12","chr15","-","CA12"
"ENSG00000074696",2.22071704464776,7.63278960736355,306.325827543912,1.3792201883009e-68,2.42535870112713e-64,"HACD3","chr15","+","HACD3"
"ENSG00000075218",2.08397843331455,1.84972898995971,124.648286364658,6.07643049607314e-29,9.15778840063183e-25,"GTSE1","chr22","+","GTSE1"
"ENSG00000075275",2.51091821023935,7.93042808952463,247.235296672831,1.04035869353686e-55,1.80002861155748e-51,"CELSR1","chr22","-","CELSR1"
"ENSG00000075461",3.63701822628294,6.22537607897673,186.149047427706,2.20269864054091e-42,3.65009191724035e-38,"CACNG4","chr17","+","CACNG4"
"ENSG00000075826",-2.86722426802479,3.92691284515441,310.656442330842,1.57117163247934e-69,2.76541919032688e-65,"SEC31B","chr10","-","SEC31B"
"ENSG00000075886",4.9422955117392,2.76472342319165,118.96074791365,1.0682256635267e-27,1.58813109396514e-23,"TUBA3D","chr2","+","TUBA3D"
"ENSG00000075891",3.84621815947678,0.685304453588826,91.9259470736755,8.99814335967316e-22,1.22806660572819e-17,"PAX2","chr10","+","PAX2"
"ENSG00000076554",2.60605898331372,7.73878124924415,260.204100132482,1.54891381193472e-58,2.69077307409299e-54,"TPD52","chr8","-","TPD52"
"ENSG00000076555",-2.83280243798323,6.53246745760004,211.820435009121,5.50435520630975e-48,9.33263425229818e-44,"ACACB","chr12","+","ACACB"
"ENSG00000076716",2.1702232524587,6.0190026905119,117.876659722513,1.8451235850283e-27,2.73631827659697e-23,"GPC4","chrX","-","GPC4"
"ENSG00000077152",3.03804180587046,2.91990632129931,325.014706042438,1.17115874316136e-72,2.06744652930275e-68,"UBE2T","chr1","-","UBE2T"
"ENSG00000077264",-3.65770305086815,2.53981249440693,377.722093067753,3.89853332897772e-84,6.92808357892631e-80,"PAK3","chrX","+","PAK3"
"ENSG00000077274",-2.89513846011196,3.21366955041542,89.6282938415115,2.87384623249066e-21,3.88658964482037e-17,"CAPN6","chrX","-","CAPN6"
"ENSG00000077327",3.48514754382988,2.59660165978222,39.6958282228431,2.96758727107181e-10,2.84502591677655e-06,"SPAG6","chr10","+","SPAG6"
"ENSG00000077616",-2.53604955324008,1.21175676042842,300.040713210642,3.22776074088099e-67,5.67020729350564e-63,"NAALAD2","chr11","+","NAALAD2"
"ENSG00000078081",2.15106489677474,2.5108185832755,81.7027503483361,1.58173223776314e-19,2.0654259560711e-15,"LAMP3","chr3","-","LAMP3"
"ENSG00000078549",-2.908809867737,2.27297862484685,224.173993850396,1.11164731519507e-50,1.8988047790847e-46,"ADCYAP1R1","chr7","+","ADCYAP1R1"
"ENSG00000078725",-2.08732384768092,2.01621786491035,61.4046691668154,4.64707177230216e-15,5.39943269223788e-11,"BRINP1","chr9","-","BRINP1"
"ENSG00000078814",-2.05770133384031,0.6249202994628,161.062980717656,6.62833595257787e-37,1.06795748867935e-32,"MYH7B","chr20","+","MYH7B"
"ENSG00000078898",6.7552467527846,5.0206656348958,103.472382772269,2.64049337367995e-24,3.74791629460133e-20,"BPIFB2","chr20","+","BPIFB2"
"ENSG00000079101",2.16205694822838,2.36707001798355,91.0529470458353,1.39878673700497e-21,1.90207020497936e-17,"CLUL1","chr18","+","CLUL1"
"ENSG00000079337",-2.57027195098497,5.73132672138595,330.865856919307,6.22591666105887e-74,1.09980817817605e-69,"RAPGEF3","chr12","-","RAPGEF3"
"ENSG00000079435",-2.52656039421993,6.08363563447629,77.5691996426377,1.281530178462e-18,1.63997416937782e-14,"LIPE","chr19","-","LIPE"
"ENSG00000079462",3.25337347561175,5.63821133042107,506.208599981519,4.23760751879434e-112,7.56624822480729e-108,"PAFAH1B3","chr19","-","PAFAH1B3"
"ENSG00000079841",2.99233414386388,1.38134787695787,48.7376987413566,2.92587953649146e-12,3.07890303624996e-08,"RIMS1","chr6","+","RIMS1"
"ENSG00000080986",2.57523880745958,2.08813343736539,221.84226003064,3.58547866426718e-50,6.11897788843837e-46,"NDC80","chr18","+","NDC80"
"ENSG00000081041",-2.68074519579834,2.70457682876756,103.940493019634,2.08484668337134e-24,2.96465198375404e-20,"CXCL2","chr4","-","CXCL2"
"ENSG00000081052",-2.10349640459245,1.60161027331108,121.568331888424,2.86946011480093e-28,4.29357316977663e-24,"COL4A4","chr2","-","COL4A4"
"ENSG00000081138",5.92726392983083,0.5991253096633,80.6741032446413,2.66187812894428e-19,3.45591637480835e-15,"CDH7","chr18","+","CDH7"
"ENSG00000081277",-2.24169516217626,4.79527091706068,89.9035743606375,2.50054848170236e-21,3.38624275392133e-17,"PKP1","chr1","+","PKP1"
"ENSG00000081479",2.42665266851218,7.45707829162706,45.1036356862223,1.8687813345514e-11,1.89942934843805e-07,"LRP2","chr2","-","LRP2"
"ENSG00000082175",2.06354999176461,7.5943272016913,46.0662487350776,1.14321045336026e-11,1.17179071469426e-07,"PGR","chr11","-","PGR"
"ENSG00000083782",6.98343693523755,1.60058127825744,127.015819883929,1.84298548724607e-29,2.7935974015676e-25,"EPYC","chr12","-","EPYC"
"ENSG00000084444",2.49254822882998,6.27960795198142,134.434532703497,4.38959274244358e-31,6.76524033465405e-27,"KIAA1467","chr12","+","KIAA1467"
"ENSG00000084628",6.6813053445095,5.02881782512211,211.732939459163,5.75168053021107e-48,9.75139917091984e-44,"NKAIN1","chr1","-","NKAIN1"
"ENSG00000084674",-2.6277425125659,0.17028778220008,49.0256487132574,2.52637258759708e-12,2.66380725636236e-08,"APOB","chr2","-","APOB"
"ENSG00000085831",2.98999311231722,7.1121365122311,226.729286358604,3.08072174826405e-51,5.26988262258049e-47,"TTC39A","chr1","-","TTC39A"
"ENSG00000086548",6.34689688917662,6.86602698542452,141.648042183787,1.16101955274283e-32,1.8139769492054e-28,"CEACAM6","chr19","+","CEACAM6"
"ENSG00000086696",-2.08849897113588,1.99366514099523,33.1661696326721,8.46098457204882e-09,7.46512668791867e-05,"HSD17B2","chr16","+","HSD17B2"
"ENSG00000086717",3.33506138707452,1.04697371922036,211.877737296038,5.34817026358561e-48,9.06889231596212e-44,"PPEF1","chrX","+","PPEF1"
"ENSG00000087586",2.554259181767,2.85432065511677,261.87379792388,6.70005660490641e-59,1.16433583680064e-54,"AURKA","chr20","-","AURKA"
"ENSG00000088320",-2.18083092089911,1.07252841392671,204.403123220484,2.28571844565585e-46,3.85440701490946e-42,"REM1","chr20","+","REM1"
"ENSG00000088325",3.27235327898172,4.33221320912539,303.258576535481,6.42465558840761e-68,1.12939020588617e-63,"TPX2","chr20","+","TPX2"
"ENSG00000089101",2.47825581019031,0.673592801940244,153.658546594116,2.75011257343307e-35,4.37735418313342e-31,"CFAP61","chr20","+","CFAP61"
"ENSG00000089356",2.15858024224098,7.35330127459897,170.385737894325,6.09421862018823e-39,9.93479519463086e-35,"FXYD3","chr19","+","FXYD3"
"ENSG00000089685",3.49474334847901,3.35363802099701,267.733142027361,3.53971787877143e-60,6.1651266294562e-56,"BIRC5","chr17","+","BIRC5"
"ENSG00000090659",-2.33461057741268,2.2526192444112,85.4735106654291,2.34826399475056e-20,3.116146321034e-16,"CD209","chr19","-","CD209"
"ENSG00000090889",3.74023576492753,2.96814865681142,267.797534391436,3.42715848619161e-60,5.96976736709717e-56,"KIF4A","chrX","+","KIF4A"
"ENSG00000091592",-2.09090602840026,4.97460987974268,317.582294804087,4.87007811905124e-71,8.58643473169923e-67,"NLRP1","chr17","-","NLRP1"
"ENSG00000091831",3.18288002002575,8.83692133147697,213.677636744711,2.1654194163615e-48,3.6773152528651e-44,"ESR1","chr6","+","ESR1"
"ENSG00000092529",-2.86435017311808,2.84638876938165,340.54047691909,4.86591609905553e-76,8.60926535405895e-72,"CAPN3","chr15","+","CAPN3"
"ENSG00000092607",-2.14439260749942,3.51160283650454,199.501340957998,2.68318813291401e-45,4.5058778316025e-41,"TBX15","chr1","-","TBX15"
"ENSG00000092820",2.20605807119066,8.29689852690643,396.078111424622,3.93270067113927e-88,6.99548795382253e-84,"EZR","chr6","-","EZR"
"ENSG00000092853",2.43028286504391,1.15655039054319,146.693532507045,9.15644746840247e-34,1.44058388020376e-29,"CLSPN","chr1","-","CLSPN"
"ENSG00000093009",2.33637689425061,1.45250908117719,132.194651427075,1.3564505203447e-30,2.08228719378114e-26,"CDC45","chr22","+","CDC45"
"ENSG00000094755",-3.15785809206429,6.15944350669003,150.963558910644,1.06746349985102e-34,1.69182290091389e-30,"GABRP","chr5","+","GABRP"
"ENSG00000094804",2.28311928676162,2.80656619409572,153.958848221355,2.36440667887503e-35,3.7650811954406e-31,"CDC6","chr17","+","CDC6"
"ENSG00000094963",-3.17984477969567,5.5180248490228,217.798872141236,2.73222493422666e-49,4.65352550797484e-45,"FMO2","chr1","+","FMO2"
"ENSG00000095739",2.35331891346326,6.21624551105393,87.6035720346671,7.99800718184485e-21,1.07269272322903e-16,"BAMBI","chr10","+","BAMBI"
"ENSG00000095970",2.25681781821043,4.16026413977003,161.757153012242,4.67459791605433e-37,7.5377891396376e-33,"TREM2","chr6","-","TREM2"
"ENSG00000099219",2.00273615109702,6.69248930050954,209.073200540153,2.18811054314426e-47,3.70315828321735e-43,"ERMP1","chr9","-","ERMP1"
"ENSG00000099337",2.09254724086262,5.75644464780407,159.112987227073,1.76788174459523e-36,2.83957165816885e-32,"KCNK6","chr19","+","KCNK6"
"ENSG00000099769",3.42856362665903,2.65725204465226,121.551562079081,2.8938178629461e-28,4.32915152296737e-24,"IGFALS","chr16","-","IGFALS"
"ENSG00000099812",4.85647841421592,5.29416520147957,332.784451146653,2.37868963103082e-74,4.20433392284698e-70,"MISP","chr19","+","MISP"
"ENSG00000099953",6.55735894923235,8.30636314956727,420.876258468428,1.57296375715227e-93,2.80176304423962e-89,"MMP11","chr22","+","MMP11"
"ENSG00000099960",2.39863376293342,2.06899567875189,42.8537726661874,5.89882158168183e-11,5.85399053766105e-07,"SLC7A4","chr22","-","SLC7A4"
"ENSG00000100079",3.01400751867593,0.70042700477523,87.6436222258315,7.83768663483143e-21,1.05158241579533e-16,"LGALS2","chr22","-","LGALS2"
"ENSG00000100095",5.41313373711836,2.90165075411102,130.436590346361,3.28871781160268e-30,5.0284495339405e-26,"SEZ6L","chr22","+","SEZ6L"
"ENSG00000100146",-3.1766073893403,4.97330570736878,106.517348470579,5.67931388303402e-25,8.13902472577605e-21,"SOX10","chr22","-","SOX10"
"ENSG00000100162",2.50303940670238,1.73597239803529,178.607798147961,9.75889959194335e-41,1.60524139387876e-36,"CENPM","chr22","-","CENPM"
"ENSG00000100196",2.14408760105693,4.91206487989894,164.841759026897,9.90552436787929e-38,1.60419967137805e-33,"KDELR3","chr22","+","KDELR3"
"ENSG00000100219",2.23865820150062,10.9320390463462,267.024544021276,5.05137954733308e-60,8.79344151599743e-56,"XBP1","chr22","-","XBP1"
"ENSG00000100276",-2.31599845238909,0.776455605461152,159.300347635849,1.60885158310978e-36,2.58445918310755e-32,"RASL10A","chr22","-","RASL10A"
"ENSG00000100285",2.88925002318607,3.33790508493195,104.851805029239,1.31620747934325e-24,1.87704348629141e-20,"NEFH","chr22","+","NEFH"
"ENSG00000100290",2.48337005295966,3.50949086747678,188.231643165918,7.73275778439723e-43,1.28433374041054e-38,"BIK","chr22","+","BIK"
"ENSG00000100362",6.72199875852026,3.01876539099774,104.879949324849,1.29764435361109e-24,1.85070037712014e-20,"PVALB","chr22","-","PVALB"
"ENSG00000100526",2.33121341831661,1.75334627633843,190.425807314399,2.56677049665342e-43,4.27418623102727e-39,"CDKN3","chr14","+","CDKN3"
"ENSG00000100583",2.4305644576499,1.95371947929484,180.650062663789,3.49531763732078e-41,5.76273018865077e-37,"SAMD15","chr14","+","SAMD15"
"ENSG00000100625",2.22999941936873,4.11108677206008,149.808068821635,1.90946408025005e-34,3.02153596058768e-30,"SIX4","chr14","-","SIX4"
"ENSG00000100867",3.66800051838197,6.68751498948046,44.2570643382307,2.87963332844807e-11,2.89806298175014e-07,"DHRS2","chr14","+","DHRS2"
"ENSG00000100985",3.56061214391093,6.10092769382879,71.8896952603558,2.27569250887868e-17,2.82595495752555e-13,"MMP9","chr20","+","MMP9"
"ENSG00000101003",2.23884119850951,2.72839305677245,244.624834580455,3.85766339867638e-55,6.66719965193239e-51,"GINS1","chr20","+","GINS1"
"ENSG00000101049",-2.22527740626405,1.43726845033707,124.606137146297,6.2068811134844e-29,9.3525284617983e-25,"SGK2","chr20","+","SGK2"
"ENSG00000101057",3.21628346305153,3.3036949076752,171.493862323304,3.49060096387546e-39,5.69561359275559e-35,"MYBL2","chr20","+","MYBL2"
"ENSG00000101098",4.4503856318149,4.4375517848615,117.864086752376,1.85685688055633e-27,2.75353306817698e-23,"RIMS4","chr20","-","RIMS4"
"ENSG00000101187",-4.05118827295924,2.98438158588765,322.143446287371,4.94330064823768e-72,8.72245399381539e-68,"SLCO4A1","chr20","+","SLCO4A1"
"ENSG00000101210",4.51957752885601,5.95517794287874,161.275558441973,5.95608495140277e-37,9.60001772467098e-33,"EEF1A2","chr20","-","EEF1A2"
"ENSG00000101222",3.35447824121384,1.90993899355379,176.14098167459,3.37326229044853e-40,5.53586074485509e-36,"SPEF1","chr20","-","SPEF1"
"ENSG00000101230",-2.02790586375189,4.33801599687159,137.312720039971,1.03014693639105e-31,1.59734583956796e-27,"ISM1","chr20","+","ISM1"
"ENSG00000101276",2.07783093901673,4.4766932691734,122.056549549132,2.24351250696136e-28,3.36010868167603e-24,"SLC52A3","chr20","-","SLC52A3"
"ENSG00000101280",-4.3843642375053,1.48895433661165,369.970839240992,1.89908020674471e-82,3.37295635519928e-78,"ANGPT4","chr20","-","ANGPT4"
"ENSG00000101342",-2.69421334182802,0.703630332945797,314.575929677401,2.19994766814001e-70,3.87498782266182e-66,"TLDC2","chr20","+","TLDC2"
"ENSG00000101349",-2.31003032675834,0.385350578332099,73.3419805834937,1.09024213785689e-17,1.36258462389354e-13,"PAK7","chr20","-","PAK7"
"ENSG00000101441",11.0232590138616,3.26559806164974,147.783545388169,5.28989791449129e-34,8.34322699073567e-30,"CST4","chr20","-","CST4"
"ENSG00000101463",5.18807584989476,3.11330589271697,321.559521330767,6.62531101785762e-72,1.16890362288062e-67,"SYNDIG1","chr20","+","SYNDIG1"
